raw_id,source_channel,query_id,title,year,authors,venue,doi,url,abstract,raw_status,dedupe_status,pnce_status,exclusion_reason,match_score
RAW386,local_paper_list,LOCAL,"Design, development, and evaluation of a low-cost smart greenhouse control system",2025,"Mokhtarzadeh, H",,,,,identified,unique,candidate_core,,
RAW387,local_paper_list,LOCAL,Cross-layer analysis of machine learning models for secure and energy-efficient IoT networks,2025,"Mustafa, R",,,,,identified,unique,exclude,R04_out_of_agriculture_scope,
RAW388,local_paper_list,LOCAL,Design and development of IoT smart drip irrigation and fertigation prototype,2025,"Ngoma, D. H",,,,,identified,unique,candidate_core,,
RAW389,local_paper_list,LOCAL,Virtual sensors for smart farming: An IoT-and AI-enabled approach,2025,"Nithya, V",,,,,identified,unique,candidate_core,,
RAW390,local_paper_list,LOCAL,A Review of Smart Crop Technologies for Resource Constrained Environments,2025,"Olatinwo, D. D",,,,,identified,unique,exclude,R02_wrong_document_type_or_domain,
RAW391,local_paper_list,LOCAL,Integrated Fluid Dynamics Modeling for Smart Agricultural Irrigation,2025,"Pahlawan, R",,,,,identified,unique,exclude,R03_no_clear_network_control_component,
RAW392,local_paper_list,LOCAL,A review of cybersecurity incidents in the food and agriculture sector,2025,"Pan, Y",,,,,identified,unique,exclude,R02_wrong_document_type_or_domain,
RAW393,local_paper_list,LOCAL,RL-Guided MPC for Autonomous Greenhouse Control,2025,"Panagopoulos, I",,,,,identified,unique,candidate_core,,
RAW394,local_paper_list,LOCAL,Real-Time Respiratory Sound Classification For Remote Diagnostic Systems in Agriculture,2025,"Pandala, M. L",,,,,identified,unique,exclude,R03_no_clear_network_control_component,
RAW395,local_paper_list,LOCAL,Development and evaluation of wireless sensor network (WSN) based automated drip irrigation system,2025,"Patle, G. T",,,,,identified,unique,candidate_core,,
RAW396,local_paper_list,LOCAL,Hybrid LoRaWAN–MQTT Architecture for Portable Smart Greenhouses,2025,"Perdana, D",,,,,identified,unique,candidate_core,,
RAW397,local_paper_list,LOCAL,Observer-based AE-T cooperative DMPC for a class of interconnected nonlinear systems,2025,"Plšičík Pavlovičová, E",,,,,identified,unique,exclude,R04_out_of_agriculture_scope,
RAW398,local_paper_list,LOCAL,CropSynergy: Harnessing IoT Solutions for Smart and Efficient Crop Management,2025,"Pöchtrager, S",,,,,identified,unique,candidate_core,,
RAW399,local_paper_list,LOCAL,Stable Plithogenic Cubic Sets in Agricultural Decision Making,2025,"Ponnukumar, P. S",,,,,identified,unique,exclude,R03_no_clear_network_control_component,
RAW400,local_paper_list,LOCAL,A platform to support the fast development of digital twins for agricultural holdings,2025,"Prasanjana, V",,,,,identified,unique,exclude,R03_no_clear_network_control_component,
RAW401,local_paper_list,LOCAL,Design and performance of nutrient dosing control system using fuzzy logic,2025,"Prastono, H",,,,,identified,unique,exclude,R04_out_of_agriculture_scope,
RAW402,local_paper_list,LOCAL,Mappings Of Plithogenic Cubic Sets,2025,"Priyadharshini, S. P",,,,,identified,unique,exclude,R04_out_of_agriculture_scope,
RAW403,local_paper_list,LOCAL,Efficient state synchronization in distributed electrical grid systems,2025,"Prymushko, A",,,,,identified,unique,exclude,R04_out_of_agriculture_scope,
RAW404,local_paper_list,LOCAL,ILoRa: Interleaving-driven neural network for rate adaptation in LoRa communications,2025,"Qi, X",,,,,identified,unique,exclude,R04_out_of_agriculture_scope,
RAW405,local_paper_list,LOCAL,"Control Algorithms for Intelligent Agriculture: Applications, Challenges, and Future Directions",2025,"Qin, S",,,,,identified,unique,candidate_core,,
RAW406,local_paper_list,LOCAL,Jaguar-Based Routing Protocol (JRP) For Improved Reliability in DANET,2025,"Ramkumar, J",,,,,identified,unique,exclude,R04_out_of_agriculture_scope,
RAW407,local_paper_list,LOCAL,Machine learning and robotics in urban traffic flow optimization,2025,"Ramkumar, J",,,,,identified,unique,exclude,R04_out_of_agriculture_scope,
RAW408,local_paper_list,LOCAL,Optimizing Quality of Service and Energy Efficiency in Hazardous DANET,2025,"Ramkumar, J",,,,,identified,unique,exclude,R04_out_of_agriculture_scope,
RAW409,local_paper_list,LOCAL,Early Prediction of Heart Disease Using Deep Belief-Assisted Neural Predictor (Agricultural Health App),2025,"Ranjani, M",,,,,identified,unique,exclude,R03_no_clear_network_control_component,
RAW410,local_paper_list,LOCAL,Towards the quantum-safe web: benchmarking post-quantum tls,2025,"Ríos, R",,,,,identified,unique,exclude,R04_out_of_agriculture_scope,
RAW411,local_paper_list,LOCAL,Emerging technologies for smart and sustainable precision agriculture,2025,"Roothan, C",,,,,identified,unique,exclude,R03_no_clear_network_control_component,
RAW412,local_paper_list,LOCAL,An Overview of LoRa Localization Technologies,2025,"Ruan, H",,,,,identified,unique,exclude,R04_out_of_agriculture_scope,
RAW413,local_paper_list,LOCAL,IoT-Enabled Autonomous Rover for Small-Scale Precision Farming,2025,"Rustemi, A",,,,,identified,unique,candidate_core,,
RAW414,local_paper_list,LOCAL,Versatile quantum-safe hybrid key exchange and its application to MACsec,2025,"Sáez de Buruaga Brouns, J",,,,,identified,unique,exclude,R04_out_of_agriculture_scope,
RAW415,local_paper_list,LOCAL,LoRa-Based Smart Agriculture Monitoring and Automatic Irrigation System,2025,"Sagali, E. K",,,,,identified,unique,candidate_core,,
RAW416,local_paper_list,LOCAL,Innovations in Sensor-Based Systems and Sustainable Energy Solutions for Smart Agriculture,2025,"Sajib, M. M. H",,,,,identified,unique,exclude,R03_no_clear_network_control_component,
RAW417,local_paper_list,LOCAL,Control And Monitoring System Design Cultivation of Lettuce Using Method Aeroponics,2025,"Sellami, B",,,,,identified,unique,exclude,R04_out_of_agriculture_scope,
RAW418,local_paper_list,LOCAL,Robust Event-Triggered Control for Networked Control Systems Under DoS Attacks,2025,"Shang, Y",,,,,identified,unique,exclude,R04_out_of_agriculture_scope,
RAW419,local_paper_list,LOCAL,Data-Driven Distributed Event-Triggered Control for Networked Multi-Agent Systems,2025,"Song, C",,,,,identified,unique,exclude,R04_out_of_agriculture_scope,
RAW420,local_paper_list,LOCAL,Event-Based Model Predictive Control for Greenhouse Climate Control with Energy Optimization,2025,"Sun, Y",,,,,identified,unique,candidate_core,,
RAW421,local_paper_list,LOCAL,An Efficient Deep Learning Approach for Plant Disease Detection in Smart Agriculture,2025,"Truong, T. A",,,,,identified,unique,exclude,R03_no_clear_network_control_component,
RAW422,local_paper_list,LOCAL,Federated Learning for Privacy-Preserving Smart Agriculture: A Survey,2025,"Uppal, M",,,,,identified,unique,exclude,R02_wrong_document_type_or_domain,
RAW423,local_paper_list,LOCAL,AI in Agriculture: Cloud-Powered Precision Farming with Real-Time Data Analytics,2025,"Vissarapu, S",,,,,identified,unique,exclude,R03_no_clear_network_control_component,
RAW424,local_paper_list,LOCAL,Social Irrigation: An Intelligent Irrigation System,2026,"Wang, Y.-J",,,,,identified,unique,exclude,R01_out_of_year_range,
RAW425,local_paper_list,LOCAL,A comprehensive review of proximal spectral sensing devices for crop monitoring,2025,"Wang, Y",,,,,identified,unique,exclude,R02_wrong_document_type_or_domain,
RAW426,local_paper_list,LOCAL,Observer-based Practical Prescribed-Time Consensus Tracking Control,2025,"Wang, J",,,,,identified,unique,exclude,R04_out_of_agriculture_scope,
RAW427,local_paper_list,LOCAL,Event-based Sensor Data Scheduling: Trade-off between Communication and Control,2025,"Wu, J",,,,,identified,unique,exclude,R04_out_of_agriculture_scope,
RAW428,local_paper_list,LOCAL,Event-Driven Robust Model Predictive Control for Electromagnetic Levitation Systems,2025,"Yan, M",,,,,identified,unique,exclude,R04_out_of_agriculture_scope,
RAW429,local_paper_list,LOCAL,Semi–Global Exponential Stabilization of Nonlinear Time–Delay Systems via Event–Triggered Controllers,2025,"Yang, M",,,,,identified,unique,exclude,R04_out_of_agriculture_scope,
RAW430,local_paper_list,LOCAL,Disturbance Rejection Self-Triggered Distributed MPC for Asynchronous Multiagent Systems,2025,"Yang, Y",,,,,identified,unique,exclude,R04_out_of_agriculture_scope,
RAW431,local_paper_list,LOCAL,A Compensation Matrix Based Model Predictive Control Structure for Manufacturing,2025,"Yao, X",,,,,identified,unique,exclude,R04_out_of_agriculture_scope,
RAW432,local_paper_list,LOCAL,FLTrans-Net: transformer-based feature learning network for wheat head detection,2025,"Yousafzai, S. N",,,,,identified,unique,exclude,R04_out_of_agriculture_scope,
RAW433,local_paper_list,LOCAL,"Smart Farming, Smarter Solutions: Revolutionizing Agriculture with Artificial Intelligence",2025,"Yousefi, M",,,,,identified,unique,exclude,R03_no_clear_network_control_component,
RAW434,local_paper_list,LOCAL,A systematic review of multi-mode analytics for enhanced plant stress evaluation,2025,"Zandy, A",,,,,identified,unique,exclude,R02_wrong_document_type_or_domain,
RAW435,local_paper_list,LOCAL,Q-learning-based semi-fixed clustering routing algorithm in WSNs,2025,"Zhaohui, Z",,,,,identified,unique,exclude,R04_out_of_agriculture_scope,
RAW436,local_paper_list,LOCAL,Towards an intelligent and automatic irrigation system based on internet of things,2025,"Zhang, H",,,,,identified,unique,exclude,R03_no_clear_network_control_component,
RAW437,local_paper_list,LOCAL,Research and Development of an IoT Smart Irrigation System for Farmland Based on LoRa,2025,"Zhang, Y",,,,,identified,unique,candidate_core,,
RAW438,local_paper_list,LOCAL,Dynamic Self-Triggered Intelligent Path Tracking Control via Reinforcement Learning,2025,"Zhang, Y",,,,,identified,unique,exclude,R04_out_of_agriculture_scope,
RAW439,local_paper_list,LOCAL,Optimal Yaw Attitude Tracking Control of Maglev Cars Via Reinforcement Learning-Based MPC,2025,"Zhang, Y",,,,,identified,unique,exclude,R04_out_of_agriculture_scope,
RAW440,local_paper_list,LOCAL,Immersion and Invariance Adaptive Control for Unmanned Helicopter,2025,"Zhou, X",,,,,identified,unique,exclude,R04_out_of_agriculture_scope,
